Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	Original Name	File Size	SHA256
NPUG80413	US	Piyotama® PSP® Halloween Day Skin	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80413_00/db9sgPN5fesHgsgmtMajQcF3tIulgRL6PFAXyDtmpt8lgUq8m9BrBcDCAa1HGRY0oYX28jffwlMLgYV0M9EQemq5XyRwaHiGOXsBB.pkg	UP9000-NPUG80413_00-PIYOTAMASKIN0002	2021-04-17 23:34:59	PIYOTAMA Halloween Skin	2849312	
