Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPUG80265	US	MotorStorm: Arctic Edge Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80265_00/OfvqVBD62jxEsBby3LXDPrV3OUUKea9PsCgoyki5LeDgfOLDGt3T7l0yplaEYwf4G2vXiss7NT2y85qkKhB5M9FNCy5OWfDBqA8YU.pkg	UP9000-NPUG80265_00-DPCMOTORST000001				50159120	
NPUG70106	US	Patapon 3 MP Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70106_00/3OXCIPW1llhqJqQLikycf8q2RtkdIrs2IhUWVEFktli5KOMCTjSeGQfK3nmay7SiCQO5aTOFpchOYBg4wecvhUUSvoET3m5lY1T6i.pkg	UP9000-NPUG70106_00-0000000000000001				115008256	d3f9632161a82f356ac78d2bd1c0df279b15e0c79781b12fdf7e49d0161a7ab2
NPUG80318	US	LocoRoco - Midnight Carnival Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80318_00/KdlClMvaSTRxlH2RjDIxkvtckOSr0E5XbOxXNmxgE6lwp7LQTD9mcbuI4U2X4dulNJ9uuQrU3X9opEjtdJYNtWBksRqhI4kkFQDQ6.pkg	UP9000-NPUG80318_00-LOCOROCOMCGAME01				196381392	74cf251fd2575ef8f4feca11041ec8b101d7380a85f4b98102709ee600ddf238
NPUH90052	US	Prometheus Demo	http://zeus.dl.playstation.net/cdn/UP2022/NPUH90052_00/mllW6xyeKG1e4Qp3oKoUaeNYcvypHMc0aJdpp7KkFd2fJSb3TbXJehjV7l5xYk5nONxywvYhSPQouhr8jcA7y6DJDA15wB2SDIkHW.pkg	UP2022-NPUH90052_00-PROMETHUSDEMBYGK				32378976	b8fd2c888235d1a99cc97a0dfc5322dfc27ecf0b97056fd7061a39f76b2e8d27
NPEG90005	EU	Patapon Demo	http://zeus.dl.playstation.net/cdn/EP9000/NPEG90005_00/3nVEYjJ2Q0v6kJ6OGNkSyDaAL24rGWLjlnQK5gXyfl1y7lFsykwwnvPjxU1cm2kueGbLWVG7x9E5Bq7NSsUafYevLTNSx2xD40tgI.pkg	EP9000-NPEG90005_00-PATAPONTRIAL0001				42212048	898cffd47fb62ee30a20fcb925839341899f706fe232992c174531be58b912db
NPEG90012	EU	LocoRoco 2 Demo	http://zeus.dl.playstation.net/cdn/EP9000/NPEG90012_00/j7q4WouUupeJUDgMhlPjDiyKvT9eUFgxIgmiYreAtUE4pn4Lo85J4mCCQcx5KoVNljLyERlOcjenrhBG48CAIe3hekyTiufLTGyw7.pkg	EP9000-NPEG90012_00-DPCLOCOROC000001				73144736	168aeee8fdfcb698b53da4b536f5a700cb5c929f9b7a51ebb0396ff1fc1508cb
NPEH90014	EU	Dissidia Final Fantasy (Demo)	http://zeus.dl.playstation.net/cdn/EP0082/NPEH90014_00/W4RecdbV4mRoqLCE96PQFuCvdRcXtcUHcTL2UsbwCys3hnf10TPGwDtfnBMrdsxnhJ9VwNuvgpxRCJG89uw96PthTK0FEvF1Sdlg0.pkg	EP0082-NPEH90014_00-0000111122223333				85425696	25407d27ccd9aa18aceed331035a86157bd87047dbb6e0ecf5dd3915310afbca
NPEH90010	EU	Imagine Champion Rider Demo	http://zeus.dl.playstation.net/cdn/EP0001/NPEH90010_00/oV6DBFb5VVTJswF2SHlJn5hIvq5tgou5ElK78uGdtoLURETaC79Kd4qffS5KQgsFYKEYK27g5dYO4QIaQournbgMqpGujiFiMjNng.pkg	EP0001-NPEH90010_00-HORSEZDEMO000001				178735808	
NPEH90009	EU	Dynasty Warriors Strikeforce Demo	http://zeus.dl.playstation.net/cdn/EP0106/NPEH90009_00/cfPQsaAxhXUca3YMrceWjeismYRklllF1VRFUwqjuAYoWtnib5T9hXlkglfeiDx4qXMsIk1EaUSdrwbXfdutbSLpukKPQvFC6xQgm.pkg	EP0106-NPEH90009_00-STRIKEFORCEDLC00				267119872	
NPEG90004	EU	SOCOM: TS Demo	http://zeus.dl.playstation.net/cdn/EP9000/NPEG90004_00/jScsu3HOUgjFQ4Mm7ttdgYbSOLPBV7B3Tv2iLeUGTtIVNoEJ7phLuMn8rs9cmK3qAnYOT4k0r3rvx85iSiS1TT09JfVgVTXsLvxLm.pkg	EP9000-NPEG90004_00-SOCOMTSEUDEMO100				330731424	
