Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPUP10005	US	Street Fighter® Alpha 3 Ken Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/fTVkWAqtrtcCgDOXUfAFiuiayBYAfHywqcntVbTccXIRDOEaMAJPkVeKFPIDfDGkgSXxQwsMXHJMoqsjYyYQIMONgdfHdnZyhHrJK.pkg	b9adc5a953085c3c62d00863a8602199	UP0102-NPUP10005_00-AVASFALPHA3KEN00	2021-04-18 15:58:17		102400	
BLUS30453	US	Super Street Fighter® IV Adon Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/DbWAqhlghX0bx7tBXILXb24cHnoJ027THusB48KVWbFhKl8rvDx7FQ9Ncl60Rln20rAhjpOig3LWTm6WyXGSkrqTJgpfesWYKm28u.pkg	b0169d467db3868700be45e2d9cccacf	UP0102-BLUS30453_00-AVASSFIVADON0000	2021-04-18 15:58:17		112832	
BLUS30793	US	Super Street Fighter® IV Arcade Edition Evil Ryu Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30793_00/sRpcnCbeynwjjkRWmodAUHfPvudFzlmyVnzkYDIltpnAWILQhdSNDQOPBiNggGCYfAFFKBatMDCnpsJxDmghIPVOuEUwcGpkBBdxJ.pkg	69fcf5434d7bf19f7a4cd3c2d42dc69f	UP0102-BLUS30793_00-AVASS4AEEVILRYU0	2021-04-18 15:58:17		122528	
NPUP10009	US	Super Street Fighter® 2 Vega Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10009_00/MwQzoKEheYRYMODptLyOTQCCJXwAwTswKglMmDPsnNteSIqJHQjpIkpIqnclWGHfVwYvHXELEAeRwwceeKYXuSJKCqHBSQOPGEzKX.pkg	2db19484a760fc891db15f0db6477fd5	UP0102-NPUP10009_00-AVASSF2VEGA00000	2021-04-18 15:58:17		102400	
BLUS30722	US	STREET FIGHTER® X TEKKEN® Cammy Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/qHmBtcBqEUZmxxkXOUsafiiwMXvupWmjMdQyEXJvtTUzqlpjFpuycBDguZEtjDqPmiyXCxnbyKPCROuNCDHUENgzOLGXyGCKkVvBn.pkg	2a70ccbdf4faf85d2e3e3655fe69bea2	UP0102-BLUS30722_00-SFXTKCAMMY000000	2021-04-18 15:58:17		107200	
NPUP10005	US	Street Fighter® Alpha 3 Zangief Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/NannNmEUIrzWGVigPkXvoyOqTNVsnqRvOKzKnaUIFrOsKtWFIviDMCXCzUOGsXvwbrtUuclJNFRNdplonQMdXqhCfsYtrkVGQbEKV.pkg	af384b697614325b6c4cf0d1b153f924	UP0102-NPUP10005_00-AVASFALPHA3ZANGI	2021-04-18 15:58:17		102400	
BLUS30453	US	Super Street Fighter® IV Juri Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/3QcxHCgq9HmlxeFj1qpOocd1IKMnJmpYsmp4cmPuww1Bo1lFHe460Lgk37KDdBwMGFuYxDrDTACXPi7PHGvlK8kX5EHlbQ67dij6F.pkg	19c8d7cfcce6e804e0249e8a704ad273	UP0102-BLUS30453_00-AVASSFIVJURI0000	2021-04-18 15:58:17		110944	
BLUS30722	US	STREET FIGHTER® X TEKKEN® Julia Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/EITwvCEnsqLdfmveZLfgYxyCSdfXKDxKPtUshcPcntPdtLXqHTfQGmcXRAUHdfDaiMWGsIpxDPKdJTQkbNwpxmytExtdAQnoWloAV.pkg	c4b6d5ff1df0829897f976fea9f1805d	UP0102-BLUS30722_00-SFXTKJULIA000000	2021-04-18 15:58:17		122064	
NPUP10005	US	Street Fighter® Alpha 3 Vega Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/aGdPvPAPttUBlQdNIlSdqQckkpygyonDerqLgDLlYLEpagEzCQUGKKIKfsyJYYraCdFVfQBNJeYMxaHAjWTbKBOEpZeFYsMiaPApi.pkg	afa784112994db102080e3ee40262e16	UP0102-NPUP10005_00-AVASFALPHA3VEGA0	2021-04-18 15:58:17		102400	
BLUS30722	US	STREET FIGHTER® X TEKKEN® Nina Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/mVVHIfDNTnoVerYgxYEQAZGGzXqTzVliCHDcvuscjlBblOTYtahTkPKFjeXidRyygJoOFKmvWYEXUUHWiXDOMNTnMDGDzvnDfwMZV.pkg	4f5f1641048254c7255907380027c9ac	UP0102-BLUS30722_00-SFXTKNINA0000000	2021-04-18 15:58:17		126208	
BLUS30722	US	STREET FIGHTER® X TEKKEN® Juri Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/JgxMLTxnsIrzXBCVaryeHrIrVvWOhVGXIHBKRBsTEhwBtgFvzcVavLYRHlbYDnaWtyCnYNkTEEuupqBEzOyBtUEaXGhPUydtdmpuK.pkg	cc821f2e7d357bc7f9674374a2bde759	UP0102-BLUS30722_00-AVASFXTKJURI0000	2021-04-18 15:58:17		102896	
BLUS30722	US	STREET FIGHTER® X TEKKEN® M. Bison Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/bIzZkoMFZjlybKBWwSGOAduEykxqRDGbFtRzvULGABFbxoiKfmAbHtKiIxlFYVCJBDRBkQCxFapWjUretjCOTYUTUmViYrYQxSAdu.pkg	7971c2a0daac81f4865c606224eb24bb	UP0102-BLUS30722_00-AVASFTKNMBISON00	2021-04-18 15:58:17		102400	
BLUS30722	US	STREET FIGHTER® X TEKKEN® Bob Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/oNneJvkavFpmjCSDApKUXblYMHWOLwNfnqYIjOLrqGsIYpbsaeKNifAWFLEWzRuYFrcPQszgpMuVBLYZnubRGNsrNoiCfVpKzmOji.pkg	8ec58fc56333833bc0c1115bb7b52ac1	UP0102-BLUS30722_00-SFXTKBOB00000000	2021-04-18 15:58:17		121696	
