Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPJY00017	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY00017_00-0000000000000103				0	
NPJY00017	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY00017_00-0000000000000104				0	
NPJY00017	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY00017_00-0000000000000107				0	
NPJY00017	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY00017_00-0000000000000106				0	
NPJY00017	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY00017_00-0000000000000105				0	
NPJY90069	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY90069_00-0000000000000001				0	
NPJY90069	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY90069_00-0000000000000002				0	
NPJY90069	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY90069_00-0000000000000004				0	
NPJY90069	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY90069_00-0000000000000003				0	
NPJY90069	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY90069_00-0000000000000006				0	
NPJY90069	JP	UNKNOWN TITLE	MISSING	JP0031-NPJY90069_00-0000000000000005				0	
NPJH90328	JP	UNKNOWN TITLE	MISSING	JP0037-NPJH90328_00-0078039344558888				0	
NPJH50412	JP	Akiba's Trip Theme 1	MISSING	JP0048-NPJH50412_00-AKIBASTRIPTHEME1				0	
NPJH90138	JP	UNKNOWN TITLE	MISSING	JP0079-NPJH90138_00-0000000000000002				0	
NPJH90129	JP	UNKNOWN TITLE	MISSING	JP0101-NPJH90129_00-5462761486321487				0	
NPJH90349	JP	UNKNOWN TITLE	MISSING	JP0101-NPJH90349_00-YUGIOHTFSP000000				0	
NPJH90329	JP	UNKNOWN TITLE	MISSING	JP0101-NPJH90329_00-0000111122220001				0	
NPJH90332	JP	UNKNOWN TITLE	MISSING	JP0106-NPJH90332_00-TRIAL10000000000				0	
NPJH90291	JP	UNKNOWN TITLE	MISSING	JP0150-NPJH90291_00-SOLTRIGGER001122				0	
NPJH90149	JP	UNKNOWN TITLE	MISSING	JP0239-NPJH90149_00-0000000000000001				0	
NPJH90185	JP	UNKNOWN TITLE	MISSING	JP0287-NPJH90185_00-DJMAXPORTABLE3DM				0	
NPJH90297	JP	UNKNOWN TITLE	MISSING	JP0287-NPJH90297_00-0000000000000000				0	
NPJH50631	JP	UNKNOWN TITLE	MISSING	JP0365-NPJH50631_00-AVATARI000000012				0	
NPJH90293	JP	UNKNOWN TITLE	MISSING	JP0365-NPJH90293_00-KENKABANCHOBROST				0	
NPJH90302	JP	UNKNOWN TITLE	MISSING	JP0365-NPJH90302_00-0000000000000001				0	
NPJH90004	JP	UNKNOWN TITLE	MISSING	JP0404-NPJH90004_00-PP00600000000001				0	
