Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	Original Name	File Size	SHA256
CUSA17616	EU	"""Long Run"" - Hausman & Jenni Rudolph ft. Lys"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA17616_00/33/f_2f2dcb24b7567c986798818949ea9d0db09b68aea5bc40689464a775550a8d2c/f/EP8802-CUSA17616_00-HMXAUDICASONG027.json	EP8802-CUSA17616_00-HMXAUDICASONG027		"Long Run" - Hausman & Jenni Rudolph ft. Lys	8650752	
UCAS40262	ASIA	LittleBigPlanet™ Sack Circus Extravaganza Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/pFrmwktwGf7UTCRdPysWvd41aTrs6KHl2sM7RcgB6qBbjTPVt18rwJlPfMpTQrtrEr9bTV7mPe8lCg9JoLRxX8rq3Qj8rpaW5iSwJ.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK015		LittleBigPlanet Sack Circus Extravaganza Costume Pack	1528384	
UCAS40262	ASIA	LittleBigPlanet™  Unidentified Sacking Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/vyFlu5EJbKBVq2J4xoMV7YImOnxdAmArxKjgVPHhEVdO1tqL8DkqQ5cyt1G76p6o80NftxvrQIDUH9NEkMX64snb1WKuRIu7bHoNx.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK016		LittleBigPlanet USO Costume Pack	1211824	
UCAS40262	ASIA	LittleBigPlanet™ MotorStorm™ Hessian Stitch Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/2JgI04LoU1O8ciSjuUjfDVOLqtauMhTGFcX7ArlXDOLnf4obRiNI7gQRuYWiLFfcvx8G1jpqqUADTpqEA8yunXuU2JC38ayBtSpDP.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK018		LittleBigPlanet MotorStorm Hessian Stitch Costume Pack	1394432	
UCAS40262	ASIA	LittleBigPlanet™ Jungle Sackfari Explorers Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/IpTvm953alOO7o4AkiRUxg5qqj1nEjp8Vilsuo06vLquFJqveAC6eUwDj2CeXWXM45ngAWikp3AitsFRVOcRcB1cr9a8oHeE4gsKm.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK017		LittleBigPlanet Jungle Sackfari Explorers Costume Pack	1409824	
UCAS40262	ASIA	LittleBigPlanet™ King Arthur Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/JOU6b9j1rTyg9XHCn2GmKDtRGVxBmrx7UoQHw7kH6Am1eoF2QYQcWhsICucxR25sXtQ697qvXbpaTtq0VcTp9Lykn32XSv04v7bgv.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK026		LittleBigPlanet King Arthur Costume Pack	1490752	
UCAS40262	ASIA	LittleBigPlanet™ Wild West Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/rpyg0Va1VOALqqfJJr54VtPWGB3vqbHaiU97tmphhIrcOUV7s1y6kOEq5SRH65A9nl8chPk4M76kLoxrsjTwym3UAuK6QBrod2FeJ.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK025		LittleBigPlanet Wild West Costume Pack	1519312	
UCAS40262	ASIA	LittleBigPlanet™ Robin Hood Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/ju6k8g9FNquL5EbmxRY1WFADYTEV0leoB5dElOqI8ODWsOFaFsLNCUUKFV8OD4ckavVIUkOId3ssaOXSddwm9ctUR1Fv7acbm8wJG.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK024		LittleBigPlanet Robin Hood Costume Pack	1447920	
UCAS40262	ASIA	LittleBigPlanet™ Heroes in Uniform Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/uIJowCDeDxdphIUIW5IHRXP9vHtVJGDFNyrMkCh9R0uFRnJ3DiHqNNv9Gq5r8eKFDbdpD2KEGMwbTfEtYF22f9ICXa7mSAqeV3uMf.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK022		LittleBigPlanet Heroes in Uniform Costume Pack	1349408	
UCAS40262	ASIA	LittleBigPlanet™ Fruit Salad Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/hNP1g4i9SUvq3HvcRpSABYcqc92XrLCpS9pmh5sA91YbJA4vL1pKiJnrFddsJm1iR8lePg2fPp041GmGx67pPmV7KBYHMNuIxgF01.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK023		LittleBigPlanet Fruit Salad Costume Pack	1274032	
UCAS40262	ASIA	LittleBigPlanet™ Lunar Landing Costume Pack	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/GGJSO7B0bdn2pvqovUqRMGgLqVrwE3qAUmWaeU3JOXKcjyUr9KyIAaXVQiJPYHtAyfWmnMyriuWbR1pqmecVhlm4Bg5CsGsrtL9H1.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK001		LittleBigPlanet Lunar Landing Costume Pack	1321280	
UCAS40262	ASIA	LittleBigPlanet™  Fantasy Level Kit	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/9Is8uWbe3IKM0FAfpBHqBFqqMYmKQJJWT1d50nStnlA43yoLXXSdaXhd93FmbKiu7RSmqgWsRQIgAYynubm8xdDygtWsjDFounqtg.pkg	HP9000-UCAS40262_00-LBPPDLCSONYLK002		LittleBigPlanet Fantasy Level Kit	1185792	
UCAS40262	ASIA	LittleBigPlanet™ Wilderness Costumes	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/2mmkAWOLwaDvXIvwP3aR5Kj3hQtscnniI85pMbCtpem1yFCjCp5sNoXUPsmSJAqjDyJAyRO8FpB2iemnWlL5rqOm5oI82Uf0irt6K.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK014		LittleBigPlanet Wilderness Costumes Pack	1394400	
UCAS40262	ASIA	LittleBigPlanet™ Temples Costumes	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/b96RS8VBfwpPg0AWV52tph8I4QQ9FsYvpgTlSUcSUCHxa566M6J9IpLdDqolWTrIJ528pyI9BElSiMx49fCrlnijbfKoK4vUU6ydX.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK013		LittleBigPlanet Temples Costumes Pack	1366544	
UCAS40262	ASIA	LittleBigPlanet™ Island Costumes	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/4KWPbdVO8uW056XIr7iAdNI6MJwpEqWmkrvJMVhNvMrgUdkgh74L5VXTHsSrWpBAsu60XVYl8LVg5wNvbuoLbWerxhKFgCTIYIBWb.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK012		LittleBigPlanet Islands Costumes Pack	1353520	
UCAS40262	ASIA	LittleBigPlanet™ Canyons Costumes	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/nJskK7jfEE6jY6hSbAEod0576fycpkdQ3xN3buAosBr94d5kuvyhbounqOx5AmNEV1C9lpQR9vt6RNQMXyhlWewWrAfsfR9IC2GR4.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK010		LittleBigPlanet Canyons Costumes Pack	1378080	
UCAS40262	ASIA	LittleBigPlanet™ Lurve Costume Pack	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/asT7VnxIwTUuBXWMnq6ptfSvOcsdhAIYdueUfMofDf1lOmqabDOEtiP9jkheSsUYPakiCN5WhqX0v82uisuPM7NgBa68rAKK4QKQ9.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK021		LittleBigPlanet Lurve Costume Pack	843744	
UCAS40262	ASIA	LittleBigPlanet™ Metropolis Costumes	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/rfTbOuPCOmh9QvdYlvGNC4MeHTFGyFGnDahiMemEDo6dIgSHu7KWs1R2F9tATBqIOi6UMhOpGvs94oiCF8G6cMkvkFyUjwVQVtn1n.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK011		LittleBigPlanet Metropolis Costumes Pack	1398496	
UCAS40262	ASIA	LittleBigPlanet™ Easter Costume	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/7SohqDoiQvfW2xUYD3VYUvrpO2QYFlOFFC5WHHJ9MJc5QJSRx1O1dH1QYPO2oKxDFkg9b59rQRw2GEdyPiiwSBFw2S0PtbgNIGmT6.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK020		LittleBigPlanet Easter Costume Pack	928464	
UCAS40262	ASIA	LittleBigPlanet™ The Wedding Costume Pack	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/qWwoCKpolX1DUppOfJR26fH99Xk5Asd0UPJIKSQ8Wn5rglxTPC1ogx2IfvOD1cId47pCJG4OhQwQ1je0hHpOTLgcxpmdEsdyAJIsd.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK009		LittleBigPlanet Wedding Costumes Pack	1384368	
UCAS40262	ASIA	LittleBigPlanet™ The Gardens Costume Pack	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/mF0PG7lm3Q0iovndOyBhg2ito7aQxJJ4qXvQW000L7u5MW1hKTfFaOh7rlv32ixEvGAr6g115hkHt2YFi3jNLc9oIksWaxd7UPims.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK007		LittleBigPlanet Gardens Costumes Pack	1375808	
UCAS40262	ASIA	LittleBigPlanet™ The Savannah Costume Pack	http://zeus.dl.playstation.net/cdn/HP9000/UCAS40262_00/ixiF1O38TOshRKyU7JYCTGMb8Do0F8LvrDMk9EIitb9sgRpJBQFGuCLUSFqOraohuRQ8mcyDs0RixCyGhLNJoqVpbdLbAi9BJbuvR.pkg	HP9000-UCAS40262_00-LBPPDLCSONYCK008		LittleBigPlanet Savannah Costumes Pack	1406480	
ULUS10515	US	Valkyria Chronicles™ 2 Exercise vs Class D	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/2GdReuokTiKHYMcv0NOSFWjydtcKiqDfrMpCXxcb0voXP7EnfYCifkygY2QYuysTaS0kmhTaIFDlC2S60bjVCTXA3HqEVaykKF7Yh.pkg	UP0177-ULUS10515_00-VC2MSNEXRCSCLASD		VALKYRIA CHRONICLES II Download Content	1549712	
ULUS10515	US	Valkyria Chronicles™ 2 Exercise vs Class C	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/m6co9IkFj6bfY1FmmPGk1eqS6tXbRA8bav7ttshYr1CgAosmlG3AWVS6M8suIQmUqKJ10JQXHItoCPV0XIs73La3ALN71rnyj8cP8.pkg	UP0177-ULUS10515_00-VC2MSNEXRCSCLASC		VALKYRIA CHRONICLES II Download Content	1289840	
ULUS10515	US	Valkyria Chronicles™ 2 Exercise vs Class F	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/unWgvUCCCOSfUpYPv2Eyr5yt9YNbqGXwv6gUoQl2KWfgu88UlCwWaVYLieQ8l6GgK07BxQFMbxieT8dh1cSNS7ps7sIqvDlmpyKgF.pkg	UP0177-ULUS10515_00-VC2MSNEXRCSCLASF		VALKYRIA CHRONICLES II Download Content	1409632	
ULUS10515	US	Valkyria Chronicles™ 2 Exercise vs Class E	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/So4be4dn0BG7JNmr3f2KweHK7hctfQFPWXJX4QhM4SwUsBFc2IL9pVfW9paMok4ciwxIuTgXL3hpIPQGF6YwbFfmAIora8aSNqtCs.pkg	UP0177-ULUS10515_00-VC2MSNEXRCSCLASE		VALKYRIA CHRONICLES II Download Content	1563632	
ULUS10515	US	Valkyria Chronicles™ 2 Battle at Mellvere EX	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/WQYVuAKxwD5nDDC9CnlPpa3e6NtHrlbxhpw3TaEBohM9uQ0CS2Fmt6KJfOkxVamIKuFeqFFd5kCeXfagXCFheP2Uf2QkMM8hl6rQW.pkg	UP0177-ULUS10515_00-VC2MSNMELLVEREEX		VALKYRIA CHRONICLES II Download Content	1007904	
ULUS10515	US	Valkyria Chronicles™ 2 Final Scout Exam	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/4tB4IUG0A3STwExympt8tJumBoOXiE2tRDEVAvwEfoFR11YinxrI2Jremh4qMP7JYQ9WtI3j7IXvHpWOdoUKycG5Hq3aGSyEkwkqo.pkg	UP0177-ULUS10515_00-VC2MSNFNLSCOUTEX		VALKYRIA CHRONICLES II Download Content	1616432	
ULUS10515	US	Valkyria Chronicles™ 2 Seven Secrets	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/LDJsFNcpQonRgElNfK7RJJc75RYk8Tm8rssCOoeop9ElBxI5G5ACCefI2eQwykO8c9BtiiuQb6EnOuWPIo4eT7koAqmQEI45xctEu.pkg	UP0177-ULUS10515_00-VC2MSNSVNSECRETS		VALKYRIA CHRONICLES II Download Content	1386096	
ULUS10515	US	Valkyria Chronicles™ 2 Battle at Doerfein EX	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/s1qUdEsuCy3gRpsvuqm4AXoOnIUTXi8i1uc7Uuc4u8CcTx5ePqjwYCgsgp6DW8qJ2f6xfssFb9wG2wrBy63u3cV94KbYTWgScNu7j.pkg	UP0177-ULUS10515_00-VC2MSNDOERFEINEX		VALKYRIA CHRONICLES II Download Content	1143168	
ULUS10515	US	Valkyria Chronicles™ 2 Final Tech Exam	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/fUckaY3CQKWW3MSKYRvJUnd1Gxwn1ceYy2dUeXCJUIojQ7qetOUDNhAxF6MtrkNqqwQa9VVaasiUsWkuUIg2cwPwVjh8krurJqHPB.pkg	UP0177-ULUS10515_00-VC2MSNFNLTECHEXM		VALKYRIA CHRONICLES II Download Content	1428656	
ULUS10515	US	Valkyria Chronicles™ 2 Final Engineer Exam	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/i6HXOSV2I8EpKqfje8dayM8TVIdl5FwaYKCNo0qtN6E5lqipaMq9JUpNxiguvYA74RVhkMInLUgxMaGf12UkTBwm47rj1GC9MMfkd.pkg	UP0177-ULUS10515_00-VC2MSNFNLENGNREX		VALKYRIA CHRONICLES II Download Content	1384048	
ULUS10515	US	Valkyria Chronicles™ 2 Battle at Roendahl EX	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/HVlcfSBEOwswjlvFkCjWT8fflVX9ce0kmXso97w0eMVPb0VjViuFL2GxRt92w9VyDVhHNoBiBqm3RqFtE8h9rtHNytlQyM5SuvWtC.pkg	UP0177-ULUS10515_00-VC2MSNROENDAHLEX		VALKYRIA CHRONICLES II Download Content	1551504	
ULUS10515	US	Valkyria Chronicles™ 2 Final Lancer Exam	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/3hG2hww3lWnFVWqWDDJWDojv1ymxwFlbNWECCXUtjXfmikSndvomx7fhTjKK92aYHIbB8BxHYeYbOVlXRESOeJLptC7h3BuJt8PNB.pkg	UP0177-ULUS10515_00-VC2MSNFNLLANCREX		VALKYRIA CHRONICLES II Download Content	1315360	
ULUS10515	US	Valkyria Chronicles™ 2 Warship Showdown	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/sUBhx1wEofsADTHFUgyAsDNNhmYukLD6HlKcngtUPWIpi4rf1Y2CWSBHopXKEjViwYt72mQNoNTgBORdq8Cx66qpfYLS2hJSkjwrc.pkg	UP0177-ULUS10515_00-VC2MSNWRSHPSWDWN		VALKYRIA CHRONICLES II Download Content	1178160	
ULUS10515	US	Valkyria Chronicles™ 2 Ultimate Challenge	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/6GU0cxAWAYcBJHBRmwB5KENsAWQ4pHuxoiG02imXBXOTy4lLgIstr1o2bxvrKV8g7qJNpogeRM2R8LpoRQq8tW45JiJidbWylG1hx.pkg	UP0177-ULUS10515_00-VC2MSNULTCHALLNG		VALKYRIA CHRONICLES II Download Content	1180944	
ULUS10515	US	Valkyria Chronicles™ 2 Two-Pronged Assault	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/ChQg2SYkhw6csDnnIhlIP5dIQBSoEhlGhmyQ9uwpW7bWeW7I7as5A9IMF7DjxdhflWgw6Bctw6GHVPK57TR4jcvyr514KlMiFeJbw.pkg	UP0177-ULUS10515_00-VC2MSN2PRNGDASLT		VALKYRIA CHRONICLES II Download Content	1427424	
ULUS10515	US	Valkyria Chronicles™ 2 Final Trooper Exam	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/pletHxTNwjBqu1wrP7H1Oe2mIR0wgau5hbdjlEFuVj1cEK1SDjgGjeUq6D6CAtbai4n1Q4e12lVMiLmsKGNFErJ1ECArdIAChERfA.pkg	UP0177-ULUS10515_00-VC2MSNFNLTROOPEX		VALKYRIA CHRONICLES II Download Content	1359344	
ULUS10515	US	Valkyria Chronicles™ 2 Mine Offensive	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/oyfPYbS2XfgRG5i3wNxhTWVPj0neeGRvlByxfGkCGFeKhJmXeDFN5USGVWgRYyASEO2MjGiTf691dQYw5198MIXTvvD9kyt3oLod9.pkg	UP0177-ULUS10515_00-VC2MSNMINOFFENSV		VALKYRIA CHRONICLES II Download Content	1466880	
ULUS10515	US	Valkyria Chronicles™ 2 Cerulean Catastrophe	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/xoNQ33bJnuBLXCyJLaoqciypQ5K6HVjYxTbvWLw60Ee05OAekGC2J7THTMnMfSy5tSYgGVPXdA4Mo9LIre2QQHWPipfOHc8xfRo1F.pkg	UP0177-ULUS10515_00-VC2MSNCRLNCTSTRP		VALKYRIA CHRONICLES II Download Content	1306512	
ULUS10515	US	Valkyria Chronicles™ 2 Mellvere Crisis	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/j8S4W8nf0yVHix9ep4fFJF0aMLOH531WMvkgq4wSpWbiMFbGdGAlwV2uvpokH4v6HPIe4Dknrmta0lRKfJu4elPT0qL1MIXGRI7cK.pkg	UP0177-ULUS10515_00-VC2MSNMELLVRCRSS		VALKYRIA CHRONICLES II Download Content	1004768	
ULUS10515	US	Valkyria Chronicles™ 2 Battle at Lanseal EX	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/UVqXWlc2omq9XVv9ASy94IDfbo2gHlveTvSlrqAoVC9T4gWS8o38LNktJ22UmWHT8Psu65Q0fmJ9ckMGVaPu5q8NOVbx17B35ETld.pkg	UP0177-ULUS10515_00-VC2MSNBTLLANSLEX		VALKYRIA CHRONICLES II Download Content	1288544	
ULUS10515	US	Valkyria Chronicles™ 2 Race Against Time	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/pGJhoJHwK3LMHUYWpA5mgxSnWwoVTwpgYkuEKSxU1LmO8EDKk1O2lF1R6DeCTIvCoBsq4A7spWywYsLQSEECANyRdwI658WKYsWmH.pkg	UP0177-ULUS10515_00-VC2MSNAGINSTTIME		VALKYRIA CHRONICLES II Download Content	1540080	
ULUS10515	US	Valkyria Chronicles™ 2 Banquet of Ghosts	http://zeus.dl.playstation.net/cdn/UP0177/ULUS10515_00/HDBREYxc7f5KP9KlRuk3W2H1k5MTFubQpEB8sipmslpgcuplPpyNOmTeCaoFGOeS0WeWkp7cd54cKLt8kWBGJ2GjRPFuUKcJGefEC.pkg	UP0177-ULUS10515_00-VC2MSNBNQUTGHOST		VALKYRIA CHRONICLES II Download Content	1429776	
NPUG80335	US	The Eye of Judgment™ Legends Card Expansion Pack Volume 1	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80335_00/oHNBOEEuaUhrbBOrpn7fb48VD214lo3pqmNbVJKQAuBqgfH7GLADTRaBIDTE9h5div5XxKoOkfN0Nuoijqg4KXNO0CJVQ8HmeuPf5.pkg	UP9000-NPUG80335_00-1000000000000005		THE EYE OF JUDGMENT LEGENDS Additional cards	1579008	
NPUG80335	US	The Eye of Judgment™ Legends Card Expansion Pack Volume 2	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80335_00/bSyAL3qY3gapIA3mlNXqCv5XtTwOASooSNH1SohSBhicJ4KlkhdAK0BdW9LM8pxB3FEM98K2HAbmNbA7fLblqNYFV2iXijPbR5Yx8.pkg	UP9000-NPUG80335_00-1000000000000006		THE EYE OF JUDGMENT LEGENDS Additional cards	1582432	
NPUG80335	US	The Eye of Judgment™ Legends Card Expansion Pack Volume 3	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80335_00/cyhtCSgHX82NU4qleG65QuwihPeAg74KbF5Rbfj8yHukUBiiPYnFufOBg5mlIi3vtQrFCroxstDfVdtxuLlBNuXkc7pGUgnNhl4V5.pkg	UP9000-NPUG80335_00-1000000000000007		THE EYE OF JUDGMENT LEGENDS Additional cards	1582528	
ULUS10479	US	LORD OF ARCANA™ DLC Pack 1	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10479_00/cEHvpWuvpLNWponqOSTpjYFGZEttAfagobsiFLiAkNFghBeTjjdqjLrFrWoCazeNzWXrPDlwdasqfBoUkXXpidlDhrBcZexOaANGq.pkg	UP0082-ULUS10479_00-0000000000000001		Lord of Arcana - Pack 1	1005056	
ULUS10479	US	LORD OF ARCANA™ DLC Pack 3	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10479_00/EbkHRKQuRxpFpyaVjfXUFAliTnRZxVhhzcRtvbPggpikOUeXjSicbVkBSnSSZpszIIONitCPmTnIHwDrZCMtUwprQSGinVzqHoVrr.pkg	UP0082-ULUS10479_00-0000000000000003		Lord of Arcana - Pack 3	1046624	
ULUS10479	US	LORD OF ARCANA™ DLC Pack 4	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10479_00/eBCRXchUvJnscnXLxPkEdxdBdjuFxugeaJeHPZZQqbryNnftdQKCEeiyRmjVDzruLBsQyzIdPTDUsfhVfcXWzADMsJUuRGAReWPLG.pkg	UP0082-ULUS10479_00-0000000000000004		Lord of Arcana - Pack 4	1043808	
ULUS10479	US	LORD OF ARCANA™ DLC Pack 2	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10479_00/aepSHGUHmvtkfmpiVbuOGvYevHPfhQUazUnIkRWIiTtcLqCRdFGRjizCCycPAhUsfItcLEHZKqZEEyWxzCBBtCQJoJgCrFHRxRVlI.pkg	UP0082-ULUS10479_00-0000000000000002		Lord of Arcana - Pack 2	1039648	
ULUS10479	US	LORD OF ARCANA™ DLC Pack 5	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10479_00/uYnbQMpFDYOnlTtZElreVZxfdsKlrouJVAWnxueOmONBuqLMbyPlPAVcRwbtCbmEymwcBRmaAHRFlmfHkcmqyiMIudgKHstvdcCHO.pkg	UP0082-ULUS10479_00-0000000000000005		Lord of Arcana - Pack 5	929568	
UCUS98744	US	LittleBigPlanet™ PSP® Friar Tuck Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/3aEOjd8FDU62nd0IgevNiI8V0gDcr4uyTCD9YAsB2nogCAgsb61H1HKruYNwsENFeiLu2cjI8RmdaMEYtEhuJcvJkO1XAIk96fr2U.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK024		LittleBigPlanet Robin Hood Costume Pack	1447920	
UCUS98744	US	LittleBigPlanet™ PSP® Fruit Salad Costume	http://zeus.dl.playstation.net/cdn/UP9000/UCUS98744_00/HoUi2xHDdcC9hD51Fp57AwwmFdNpJ9gL6wxOT01hUHbd2iKG8cd6fSOeToATGhS7FHptNEJ2JoucDJ4J2uO0MQ2eACIgKp2VvcGkb.pkg	UP9000-UCUS98744_00-LBPPDLCSONYCK023		LittleBigPlanet Fruit Salad Costume Pack	1274032	
